id,date_listed,project_id,project_name,developer,ortsteil,bezirk,lat,lon,property_type,rooms,area_m2,floor,total_floors,energy_class,completion_year,total_project_units,possession_status,payment_plan,has_lift,has_balcony,has_parking,transit_station,transit_line,transit_distance_min,to_brandenburg_gate_km,price_eur,price_per_m2_eur,price_usd,price_per_m2_usd,mortgage_rate_at_listing
N006571,2022-03-29,NC0128,Lofts Lübars,Trockland,Lübars,Reinickendorf,52.60422,13.36301,5_room_plus,5,154.3,2,5,A_plus,2025,50,completed,off_plan_30_70,False,True,True,Beusselstraße,S Ringbahn,98,9.83,1041000,6747,1124389,7287,1.8
N006572,2022-02-06,NC0002,Towers Lichtenrade,Project Immobilien,Lichtenrade,Tempelhof-Schöneberg,52.39856,13.41426,3_room,3,77.6,1,5,B,2026,500,under_construction,70_30,True,True,False,Zwickauer Damm,U7,69,13.32,460000,5934,497262,6409,1.8
N006573,2021-10-04,NC0096,Living Lichterfelde,Bauwert,Lichterfelde,Steglitz-Zehlendorf,52.43371,13.30574,4_room,4,108.2,1,5,A,2025,50,under_construction,tranches_quarterly,True,True,True,Lichterfelde West,S1,17,10.4,886000,8184,956727,8839,1.1
N006574,2022-01-06,NC0188,Wohnen Mitte,TAG Immobilien,Mitte (Ort),Mitte,52.52404,13.39209,4_room,4,117.9,0,4,A,2028,50,ready_within_6m,tranches_quarterly,True,True,True,Möckernbrücke,U1,37,1.3,1579000,13387,1704849,14458,1.8
N006575,2023-02-02,NC0191,Pavillon Schmargendorf,GHL Berlin,Schmargendorf,Charlottenburg-Wilmersdorf,52.47336,13.30436,4_room,4,119.0,4,5,A,2027,20,ready_within_6m,70_30,True,True,False,Konstanzer Straße,U7,29,6.89,1235000,10381,1334290,11211,3.85
N006576,2021-01-22,NC0009,Atelier Malchow,Bonava,Malchow,Lichtenberg,52.57542,13.48677,1_room,1,43.2,4,5,A_plus,2027,500,under_construction,full_at_handover,True,True,True,Märkisches Museum,U2,110,9.88,172000,3974,185527,4292,1.1
N006577,2022-02-01,NC0152,Allee Plänterwald,GAGFAH,Plänterwald,Treptow-Köpenick,52.48571,13.47455,3_room,3,75.2,0,5,A_plus,2027,500,under_construction,off_plan_30_70,True,True,True,Neukölln S,S Ringbahn,42,7.39,548000,7288,591728,7871,1.8
N006578,2022-02-24,NC0177,Residenz Friedrichshain,Gewobag,Friedrichshain,Friedrichshain-Kreuzberg,52.51969,13.44542,2_room,2,65.3,2,6,A_plus,2026,250,under_construction,tranches_quarterly,True,False,False,Blaschkoallee,U7,90,4.6,796000,12205,860206,13181,1.8
N006579,2024-01-13,NC0124,Living Frohnau,Becken,Frohnau,Reinickendorf,52.64147,13.27658,2_room,2,46.0,4,6,A,2027,50,under_construction,full_at_handover,True,True,False,Botanischer Garten,S1,268,15.5,344000,7468,371300,8066,3.85
N006580,2023-06-28,NC0009,Atelier Malchow,Bonava,Malchow,Lichtenberg,52.57542,13.48677,2_room,2,52.1,1,5,A,2027,500,under_construction,off_plan_30_70,False,True,False,Mendelssohn-Bartholdy,U2,140,9.88,221000,4245,238745,4585,3.85
N006581,2023-05-27,NC0010,Residenz Siemensstadt,STADT UND LAND,Siemensstadt,Spandau,52.53179,13.26106,4_room,4,120.7,12,12,A,2025,250,under_construction,full_at_handover,True,True,False,Jakob-Kaiser-Platz,U7,34,8.08,595000,4929,642618,5323,3.85
N006582,2025-01-05,NC0145,Living Tempelhof,Investa Real Estate,Tempelhof,Tempelhof-Schöneberg,52.47325,13.40964,2_room,2,69.8,1,5,A,2025,250,under_construction,tranches_quarterly,True,True,True,Botanischer Garten,S1,92,5.25,519000,7442,560913,8037,3.3
N006583,2021-11-09,NC0058,Gärten Britz,Gewobag,Britz,Neukölln,52.45139,13.44651,2_room,2,45.4,2,4,A,2026,500,under_construction,tranches_quarterly,True,True,True,Parchimer Allee,U7,12,8.59,280000,6168,302278,6661,1.1
N006584,2025-09-03,NC0176,Heimat Spandau,Adler Group,Spandau (Ort),Spandau,52.53613,13.20092,1_room,1,37.6,0,8,A_plus,2027,500,under_construction,off_plan_30_70,True,False,True,Siemensdamm,U7,58,12.16,204000,5438,220700,5873,3.1
N006585,2021-10-08,NC0121,Residenz Pankow,Bauwert,Pankow (Ort),Pankow,52.58051,13.40476,2_room,2,50.0,3,5,A_plus,2028,50,under_construction,tranches_quarterly,True,True,False,Bellevue,Stadtbahn,98,7.37,395000,7904,426719,8536,1.1
N006586,2023-09-01,NC0046,Häuser Französisch,Trockland,Französisch Buchholz,Pankow,52.5965,13.43452,1_room,1,41.1,11,12,B,2026,500,under_construction,full_at_handover,False,True,False,Greifswalder Straße,S Ringbahn,76,9.71,284000,6902,306210,7455,4.1
N006587,2024-01-27,NC0002,Towers Lichtenrade,Project Immobilien,Lichtenrade,Tempelhof-Schöneberg,52.39856,13.41426,1_room,1,37.0,0,6,A,2026,500,under_construction,full_at_handover,True,False,False,Johannisthaler Chaussee,U7,60,13.32,231000,6235,249013,6733,3.85
N006588,2024-08-01,NC0008,Lofts Kreuzberg,Stofanel,Kreuzberg,Friedrichshain-Kreuzberg,52.4994,13.39863,2_room,2,78.4,2,12,A,2025,500,completed,70_30,True,True,False,Tiergarten S,Stadtbahn,50,2.35,879000,11206,949002,12103,3.5
N006589,2023-06-29,NC0172,Pavillon Gatow,Becken,Gatow,Spandau,52.48549,13.17774,2_room,2,47.0,4,5,A_plus,2027,500,completed,off_plan_30_70,True,True,True,Kurfürstenstraße,U1,160,13.96,281000,5978,303748,6456,3.85
N006590,2024-01-18,NC0152,Allee Plänterwald,GAGFAH,Plänterwald,Treptow-Köpenick,52.48571,13.47455,2_room,2,66.7,3,12,A_plus,2027,500,completed,70_30,True,True,False,Rathaus Neukölln,U7,33,7.39,432000,6484,466793,7002,3.85
N006591,2023-04-11,NC0056,Suites Waidmannslust,Groth Gruppe,Waidmannslust,Reinickendorf,52.60196,13.33477,3_room,3,89.4,3,6,A_plus,2026,500,ready_within_6m,full_at_handover,True,True,False,Osloer Straße,U8,74,9.96,541000,6054,584674,6538,3.85
N006592,2025-04-03,NC0033,Carré Kreuzberg,Trockland,Kreuzberg,Friedrichshain-Kreuzberg,52.50161,13.39768,2_room,2,58.2,5,5,A_plus,2025,250,ready_within_6m,off_plan_30_70,True,False,True,Prinzenstraße,U1,11,2.12,702000,12067,757863,13033,3.3
N006593,2024-04-16,NC0164,Hofgarten Mariendorf,Bauwert,Mariendorf,Tempelhof-Schöneberg,52.44319,13.39109,3_room,3,87.7,3,4,A_plus,2026,50,under_construction,full_at_handover,True,True,False,Treptower Park,S Ringbahn,95,8.18,475000,5423,513475,5857,3.85
N006594,2024-10-07,NC0068,Atelier Friedrichshain,Investa Real Estate,Friedrichshain,Friedrichshain-Kreuzberg,52.5188,13.44086,3_room,3,73.9,3,6,A,2026,250,under_construction,70_30,True,True,False,Warschauer Straße S,Stadtbahn,21,4.28,985000,13335,1063812,14402,3.5
N006595,2025-12-29,NC0042,Lofts Westend,Groth Gruppe,Westend,Charlottenburg-Wilmersdorf,52.51538,13.27405,3_room,3,86.5,2,4,A_plus,2025,250,ready_within_6m,full_at_handover,True,True,True,Siemensdamm,U7,28,7.01,946000,10947,1022192,11822,3.1
N006596,2025-02-27,NC0173,Quartier Hellersdorf,Trockland,Hellersdorf,Marzahn-Hellersdorf,52.54002,13.60707,5_room_plus,5,151.6,4,5,A_plus,2028,120,ready_within_6m,tranches_quarterly,True,True,True,Treptower Park,S Ringbahn,135,15.74,603000,3975,650837,4293,3.3
N006597,2025-08-29,NC0175,Suites Halensee,Berlinovo,Halensee,Charlottenburg-Wilmersdorf,52.48535,13.30929,4_room,4,96.7,1,6,A,2026,20,under_construction,tranches_quarterly,True,True,True,Konstanzer Straße,U7,17,5.77,1025000,10600,1106562,11447,3.1
N006598,2022-04-10,NC0176,Heimat Spandau,Adler Group,Spandau (Ort),Spandau,52.53613,13.20092,2_room,2,61.8,2,4,A_plus,2027,500,completed,full_at_handover,True,True,True,Rathaus Spandau,U7,2,12.16,383000,6193,413299,6689,1.8
N006599,2021-08-02,NC0045,Gärten Wartenberg,Gewobag,Wartenberg,Lichtenberg,52.58365,13.49314,1_room,1,32.8,5,12,B,2026,50,under_construction,70_30,True,True,False,Franz-Neumann-Platz,U8,112,10.82,125000,3827,135456,4133,1.1
N006600,2023-08-18,NC0166,Platz Müggelheim,Groth Gruppe,Müggelheim,Treptow-Köpenick,52.41935,13.68769,2_room,2,58.3,0,4,B,2026,250,completed,tranches_quarterly,True,True,True,Botanischer Garten,S1,311,23.6,398000,6822,429885,7368,4.1
N006601,2023-11-13,NC0072,Residenz Hermsdorf,Project Immobilien,Hermsdorf,Reinickendorf,52.61436,13.29377,1_room,1,34.7,2,12,A_plus,2028,500,under_construction,off_plan_30_70,True,True,False,Wittenau U,U8,45,12.29,208000,5982,224444,6461,4.1
N006602,2025-11-30,NC0138,Atelier Mahlsdorf,Adler Group,Mahlsdorf,Marzahn-Hellersdorf,52.49829,13.6303,3_room,3,70.6,1,5,A_plus,2025,500,ready_within_6m,tranches_quarterly,True,True,False,Osloer Straße,U8,218,17.21,320000,4533,345445,4896,3.1
N006603,2021-12-04,NC0020,Wohnen Moabit,Trockland,Moabit,Mitte,52.53114,13.34035,3_room,3,110.9,0,5,B,2024,50,completed,off_plan_30_70,True,True,True,Gesundbrunnen S,S Ringbahn,47,3.02,907000,8178,979849,8833,1.1
N006604,2022-01-16,NC0038,Suites Biesdorf,Gewobag,Biesdorf,Marzahn-Hellersdorf,52.50544,13.53624,4_room,4,122.4,5,5,A_plus,2027,120,under_construction,tranches_quarterly,True,True,True,Prenzlauer Allee S,S Ringbahn,101,10.8,707000,5777,763656,6239,1.8
N006605,2023-07-17,NC0089,Häuser Hellersdorf,Bonava,Hellersdorf,Marzahn-Hellersdorf,52.53272,13.5955,2_room,2,62.6,4,5,A_plus,2024,50,under_construction,tranches_quarterly,True,True,False,Frankfurter Allee,S Ringbahn,103,14.85,250000,4003,270527,4323,4.1
N006606,2024-02-04,NC0198,Suites Steglitz,Diamona & Harnisch,Steglitz,Steglitz-Zehlendorf,52.44761,13.32587,1_room,1,34.4,3,8,A_plus,2026,500,under_construction,70_30,True,True,True,Mexikoplatz,S1,85,8.41,386000,11221,417252,12118,3.85
N006607,2022-01-24,NC0182,Atelier Charlottenburg-Nord,Gewobag,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,52.53897,13.29286,2_room,2,71.4,5,5,A,2026,20,ready_within_6m,off_plan_30_70,True,False,True,Jungfernheide S,S Ringbahn,5,6.27,689000,9650,744301,10422,1.8
N006608,2023-06-01,NC0085,Höfe Wannsee,Bauwert,Wannsee,Steglitz-Zehlendorf,52.42625,13.15801,5_room_plus,5,162.2,3,5,B,2024,20,under_construction,full_at_handover,True,True,True,Wannsee,S1,13,17.94,1689000,10417,1824393,11250,3.85
N006609,2022-09-30,NC0174,Atelier Baumschulenweg,Project Immobilien,Baumschulenweg,Treptow-Köpenick,52.46587,13.47431,2_room,2,79.8,4,8,A_plus,2028,50,completed,70_30,True,True,True,Alexanderplatz,U2,92,8.62,579000,7254,625544,7834,3.4
N006610,2022-11-27,NC0181,Gärten Kaulsdorf,Deutsche Wohnen,Kaulsdorf,Marzahn-Hellersdorf,52.50471,13.60066,4_room,4,61.4,5,5,A,2027,120,under_construction,full_at_handover,True,True,True,Pankow U2,U2,184,15.14,318000,5185,343602,5599,3.4
N006611,2026-03-31,NC0151,Hofgarten Schmöckwitz,Diamona & Harnisch,Schmöckwitz,Treptow-Köpenick,52.37583,13.63012,1_room,1,38.8,4,6,B,2026,500,under_construction,tranches_quarterly,True,True,True,Kleistpark,U7,267,23.17,291000,7496,314068,8095,3.1
N006612,2023-05-01,NC0086,Platz Weißensee,Investa Real Estate,Weißensee,Pankow,52.55186,13.47964,3_room,3,83.7,0,6,A_plus,2026,50,under_construction,off_plan_30_70,True,True,False,Hermannstraße S,S Ringbahn,124,7.95,613000,7319,662044,7905,3.85
N006613,2021-05-07,NC0120,Kiez Moabit,STADT UND LAND,Moabit,Mitte,52.52846,13.34076,1_room,1,45.3,7,12,A,2025,20,under_construction,70_30,True,True,False,Charlottenburg S,Stadtbahn,46,2.84,360000,7952,388888,8588,1.1
N006614,2023-11-25,NC0042,Lofts Westend,Groth Gruppe,Westend,Charlottenburg-Wilmersdorf,52.51538,13.27405,2_room,2,66.3,6,6,A_plus,2025,250,ready_within_6m,70_30,True,False,False,Fehrbelliner Platz,U7,50,7.01,624000,9414,673605,10167,4.1
N006615,2023-11-22,NC0151,Hofgarten Schmöckwitz,Diamona & Harnisch,Schmöckwitz,Treptow-Köpenick,52.37583,13.63012,2_room,2,46.4,2,5,B,2026,500,under_construction,tranches_quarterly,False,True,True,Zoologischer Garten S,Stadtbahn,302,23.17,338000,7286,365323,7869,4.1
N006616,2021-03-27,NC0091,Quartier Lankwitz,Gewobag,Lankwitz,Steglitz-Zehlendorf,52.43974,13.35515,3_room,3,92.3,1,8,A_plus,2027,20,under_construction,70_30,True,True,True,Wutzkyallee,U7,104,8.65,645000,6986,696385,7544,1.1
N006617,2024-12-06,NC0181,Gärten Kaulsdorf,Deutsche Wohnen,Kaulsdorf,Marzahn-Hellersdorf,52.50471,13.60066,1_room,1,31.1,1,5,A,2027,120,completed,full_at_handover,False,False,True,Hallesches Tor,U1,176,15.14,150000,4825,162202,5212,3.5
N006618,2023-12-11,NC0152,Allee Plänterwald,GAGFAH,Plänterwald,Treptow-Köpenick,52.48571,13.47455,1_room,1,39.1,1,4,A,2027,500,completed,tranches_quarterly,True,True,False,Bülowstraße,U2,96,7.39,301000,7711,325429,8328,4.1
N006619,2023-12-27,NC0134,Kiez Französisch,ZIEGERT EverEstate,Französisch Buchholz,Pankow,52.5936,13.42009,2_room,2,56.1,6,12,B,2027,500,completed,off_plan_30_70,True,True,False,Gesundbrunnen S,S Ringbahn,69,9.06,337000,5997,363499,6476,4.1
N006620,2021-01-15,NC0075,Park Siemensstadt,Diamona & Harnisch,Siemensstadt,Spandau,52.54125,13.25505,1_room,1,49.1,7,8,B,2025,50,completed,tranches_quarterly,True,True,True,Jakob-Kaiser-Platz,U7,35,8.75,231000,4710,249515,5086,1.1
N006621,2022-09-02,NC0042,Lofts Westend,Groth Gruppe,Westend,Charlottenburg-Wilmersdorf,52.51538,13.27405,4_room,4,64.0,1,6,A,2025,250,under_construction,full_at_handover,True,True,False,Siemensdamm,U7,33,7.01,643000,10052,694655,10856,3.4
N006622,2022-12-11,NC0127,Suites Falkenberg,Gewobag,Falkenberg,Lichtenberg,52.58589,13.54195,2_room,2,59.1,6,8,A,2025,20,under_construction,full_at_handover,True,True,False,Ostbahnhof,Stadtbahn,134,13.54,267000,4523,288774,4885,3.4
N006623,2024-11-19,NC0097,Gärten Charlottenburg-Nord,Gewobag,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,52.52929,13.28251,5_room_plus,5,142.1,1,4,A_plus,2026,250,under_construction,full_at_handover,True,True,False,Jungfernheide U,U7,12,6.6,1204000,8473,1300356,9151,3.5
N006624,2023-08-09,NC0119,Hofgarten Kaulsdorf,Stofanel,Kaulsdorf,Marzahn-Hellersdorf,52.50598,13.59262,2_room,2,57.5,2,4,A_plus,2028,500,under_construction,70_30,True,True,True,Tempelhof S,S Ringbahn,176,14.59,253000,4395,272706,4746,4.1
N006625,2025-03-14,NC0190,Kiez Frohnau,Investa Real Estate,Frohnau,Reinickendorf,52.6304,13.28628,2_room,2,44.0,5,5,A_plus,2026,500,under_construction,tranches_quarterly,True,True,True,Sonnenallee,S Ringbahn,257,14.11,370000,8413,399528,9086,3.3
N006626,2025-08-23,NC0038,Suites Biesdorf,Gewobag,Biesdorf,Marzahn-Hellersdorf,52.50544,13.53624,3_room,3,124.3,1,12,A,2027,120,under_construction,full_at_handover,True,True,True,Neukölln,U7,95,10.8,642000,5167,693763,5580,3.1
N006627,2026-03-10,NC0137,Heimat Marienfelde,Bauwert,Marienfelde,Tempelhof-Schöneberg,52.3999,13.36101,1_room,1,42.5,4,5,B,2027,250,under_construction,70_30,True,True,False,Hausvogteiplatz,U2,156,12.99,254000,5990,274639,6469,3.1
N006628,2023-08-09,NC0181,Gärten Kaulsdorf,Deutsche Wohnen,Kaulsdorf,Marzahn-Hellersdorf,52.50471,13.60066,1_room,1,44.8,0,5,B,2027,120,under_construction,tranches_quarterly,True,True,False,Wutzkyallee,U7,153,15.14,218000,4874,235787,5264,4.1
N006629,2021-08-30,NC0090,Pavillon Kladow,Diamona & Harnisch,Kladow,Spandau,52.44679,13.13695,2_room,2,37.0,5,6,A,2026,120,under_construction,off_plan_30_70,True,True,False,Hausvogteiplatz,U2,230,18.04,220000,5952,237694,6428,1.1
N006630,2022-05-09,NC0087,Lofts Karlshorst,Deutsche Wohnen,Karlshorst,Lichtenberg,52.49211,13.54465,3_room,3,92.7,5,6,B,2026,20,ready_within_6m,off_plan_30_70,True,True,True,Prinzenstraße,U1,116,11.62,593000,6404,640895,6916,1.8
N006631,2023-09-01,NC0056,Suites Waidmannslust,Groth Gruppe,Waidmannslust,Reinickendorf,52.60196,13.33477,3_room,3,78.9,2,5,A_plus,2026,500,ready_within_6m,70_30,False,True,False,Bismarckstraße,U7,121,9.96,561000,7111,605942,7680,4.1
N006632,2021-04-20,NC0067,Hofgarten Tiergarten,Berlinovo,Tiergarten,Mitte,52.5141,13.35763,4_room,4,112.4,5,8,A_plus,2024,250,under_construction,tranches_quarterly,True,True,False,Bülowstraße,U2,26,1.38,1437000,12789,1552449,13812,1.1
N006633,2021-03-24,NC0036,Gärten Schmöckwitz,Berlinovo,Schmöckwitz,Treptow-Köpenick,52.3725,13.6536,2_room,2,59.0,8,8,A_plus,2028,50,ready_within_6m,70_30,True,True,False,Ernst-Reuter-Platz,U2,328,24.6,345000,5855,372873,6324,1.1
N006634,2021-04-25,NC0161,Lofts Gesundbrunnen,Vonovia,Gesundbrunnen,Mitte,52.54639,13.40089,1_room,1,34.4,4,6,A_plus,2027,20,under_construction,off_plan_30_70,True,True,True,Voltastraße,U8,19,3.7,269000,7816,290468,8441,1.1
N006635,2024-11-05,NC0155,Höfe Wittenau,Bonava,Wittenau,Reinickendorf,52.5831,13.33203,1_room,1,37.2,2,5,A_plus,2026,20,under_construction,70_30,True,True,False,Paracelsus-Bad,U8,26,8.04,227000,6106,245113,6595,3.5
N006636,2024-03-09,NC0166,Platz Müggelheim,Groth Gruppe,Müggelheim,Treptow-Köpenick,52.41935,13.68769,5_room_plus,5,113.6,8,8,A,2026,250,completed,70_30,True,True,False,Jannowitzbrücke,Stadtbahn,255,23.6,688000,6051,742592,6535,3.85
N006637,2023-03-16,NC0064,Kiez Plänterwald,Stofanel,Plänterwald,Treptow-Köpenick,52.48239,13.47212,3_room,3,64.0,5,5,A_plus,2028,120,ready_within_6m,70_30,True,True,True,Wutzkyallee,U7,80,7.42,458000,7152,494101,7724,3.85
N006638,2023-04-16,NC0065,Quartier Charlottenburg-Nord,STADT UND LAND,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,52.53908,13.29036,4_room,4,82.9,7,12,A,2025,500,ready_within_6m,full_at_handover,True,False,False,Jungfernheide S,S Ringbahn,5,6.43,733000,8842,791454,9549,3.85
N006639,2022-12-15,NC0016,Carré Plänterwald,Investa Real Estate,Plänterwald,Treptow-Köpenick,52.48962,13.47076,1_room,1,33.8,6,6,B,2027,20,completed,70_30,True,True,True,Storkower Straße,S Ringbahn,46,6.96,250000,7411,270204,8003,3.4
N006640,2021-10-11,NC0081,Residenz Hohenschönhausen,Deutsche Wohnen,Hohenschönhausen,Lichtenberg,52.56953,13.50701,2_room,2,72.9,0,5,A,2025,120,under_construction,tranches_quarterly,True,True,False,Lindauer Allee,U8,133,10.56,346000,4749,373880,5129,1.1
N006641,2025-03-05,NC0067,Hofgarten Tiergarten,Berlinovo,Tiergarten,Mitte,52.5141,13.35763,2_room,2,60.0,2,6,A_plus,2024,250,under_construction,full_at_handover,True,False,False,Anhalter Bahnhof,S1,25,1.38,742000,12357,801215,13345,3.3
N006642,2025-09-04,NC0113,Living Halensee,Gewobag,Halensee,Charlottenburg-Wilmersdorf,52.50405,13.30724,4_room,4,100.9,3,6,A_plus,2026,500,ready_within_6m,full_at_handover,True,True,True,Wilmersdorfer Straße,U7,4,4.96,1452000,14391,1567808,15542,3.1
N006643,2022-08-24,NC0150,Residenz Grunewald,ZIEGERT EverEstate,Grunewald,Charlottenburg-Wilmersdorf,52.48826,13.2541,4_room,4,119.5,5,8,A_plus,2025,20,completed,full_at_handover,True,True,True,Charlottenburg S,Stadtbahn,47,8.93,1489000,12457,1608144,13454,3.4
N006644,2024-03-02,NC0109,Pavillon Karlshorst,Deutsche Wohnen,Karlshorst,Lichtenberg,52.48189,13.52289,3_room,3,79.2,5,5,A_plus,2027,20,completed,full_at_handover,True,True,False,Sonnenallee,S Ringbahn,56,10.55,551000,6954,594941,7511,3.85
N006645,2025-01-09,NC0156,Pavillon Plänterwald,ZIEGERT EverEstate,Plänterwald,Treptow-Köpenick,52.48716,13.47424,2_room,2,60.4,5,5,A,2025,20,under_construction,tranches_quarterly,True,True,False,Karl-Marx-Straße,U7,32,7.29,494000,8178,533754,8832,3.3
N006646,2025-07-31,NC0164,Hofgarten Mariendorf,Bauwert,Mariendorf,Tempelhof-Schöneberg,52.44319,13.39109,2_room,2,45.0,5,5,A_plus,2026,50,under_construction,full_at_handover,True,False,False,Spittelmarkt,U2,97,8.18,322000,7154,347809,7726,3.1
N006647,2026-04-15,NC0044,Platz Hermsdorf,Bonava,Hermsdorf,Reinickendorf,52.61612,13.29123,2_room,2,77.1,3,4,A,2026,20,completed,tranches_quarterly,True,False,False,Pankstraße,U8,122,12.54,536000,6946,578347,7502,3.1
N006648,2021-05-10,NC0009,Atelier Malchow,Bonava,Malchow,Lichtenberg,52.57542,13.48677,2_room,2,53.6,0,4,A_plus,2027,500,under_construction,full_at_handover,True,True,True,Alexanderplatz,U2,94,9.88,267000,4977,288021,5376,1.1
N006649,2024-10-19,NC0020,Wohnen Moabit,Trockland,Moabit,Mitte,52.53114,13.34035,2_room,2,85.6,4,6,A,2024,50,completed,70_30,True,True,False,Anhalter Bahnhof,S1,51,3.02,803000,9386,867197,10137,3.5
N006650,2023-02-22,NC0200,Towers Treptow,GHL Berlin,Treptow,Treptow-Köpenick,52.49694,13.47907,2_room,2,65.7,1,6,A,2028,500,under_construction,off_plan_30_70,True,True,False,Spittelmarkt,U2,65,7.19,482000,7331,520265,7918,3.85
N006651,2025-10-09,NC0102,Living Müggelheim,Buwog,Müggelheim,Treptow-Köpenick,52.41239,13.68166,1_room,1,41.5,4,5,B,2027,250,ready_within_6m,tranches_quarterly,True,True,True,Südkreuz,S Ringbahn,274,23.61,239000,5751,257591,6212,3.1
N006652,2021-06-29,NC0064,Kiez Plänterwald,Stofanel,Plänterwald,Treptow-Köpenick,52.48239,13.47212,2_room,2,53.9,1,4,A,2028,120,completed,70_30,True,False,True,Hausvogteiplatz,U2,77,7.42,387000,7184,417890,7758,1.1
N006653,2022-02-08,NC0154,Suites Rummelsburg,Stofanel,Rummelsburg,Lichtenberg,52.5072,13.48355,2_room,2,63.8,1,5,A,2027,120,ready_within_6m,tranches_quarterly,False,True,True,Warschauer Straße S,Stadtbahn,27,7.23,429000,6727,463595,7265,1.8
N006654,2023-09-14,NC0072,Residenz Hermsdorf,Project Immobilien,Hermsdorf,Reinickendorf,52.61436,13.29377,2_room,2,65.3,4,4,A,2028,500,completed,tranches_quarterly,True,True,True,Möckernbrücke,U1,170,12.29,461000,7053,497496,7618,4.1
N006655,2021-03-29,NC0044,Platz Hermsdorf,Bonava,Hermsdorf,Reinickendorf,52.61612,13.29123,1_room,1,55.4,1,5,A_plus,2026,20,completed,tranches_quarterly,True,True,False,Prinzenstraße,U1,185,12.54,346000,6242,373369,6741,1.1
N006656,2022-11-19,NC0095,Lofts Alt-Treptow,Trockland,Alt-Treptow,Treptow-Köpenick,52.50091,13.44197,1_room,1,38.0,9,12,A_plus,2026,20,under_construction,full_at_handover,True,True,False,Schönleinstraße,U8,21,4.67,303000,7967,327049,8605,3.4
N006657,2024-11-29,NC0033,Carré Kreuzberg,Trockland,Kreuzberg,Friedrichshain-Kreuzberg,52.50161,13.39768,1_room,1,38.8,4,6,A,2025,250,under_construction,70_30,True,True,False,Tiergarten S,Stadtbahn,43,2.12,431000,11112,465862,12001,3.5
N006658,2024-05-20,NC0102,Living Müggelheim,Buwog,Müggelheim,Treptow-Köpenick,52.41239,13.68166,4_room,4,82.7,3,5,A_plus,2027,250,completed,full_at_handover,True,True,False,Gesundbrunnen U,U8,301,23.61,559000,6757,603231,7297,3.85
N006659,2023-05-28,NC0072,Residenz Hermsdorf,Project Immobilien,Hermsdorf,Reinickendorf,52.61436,13.29377,2_room,2,75.6,3,4,A,2028,500,under_construction,70_30,True,True,False,Friedrichstraße,Stadtbahn,148,12.29,475000,6280,512920,6783,3.85
N006660,2021-05-13,NC0053,Suites Staaken,Buwog,Staaken,Spandau,52.53449,13.13129,2_room,2,60.2,5,5,A_plus,2027,120,under_construction,tranches_quarterly,False,True,True,Hermannplatz,U7,247,16.79,246000,4090,265730,4417,1.1
