id,date_listed,ortsteil,bezirk,kiez_premium,lat,lon,property_type,rooms,area_m2,floor,total_floors,year_built,building_era,energy_class,position,condition,has_lift,has_balcony,has_cellar,has_parking,transit_station,transit_line,transit_distance_min,transit_distance_type,to_brandenburg_gate_km,price_eur,price_per_m2_eur,price_usd,price_per_m2_usd,mortgage_rate_at_listing
S028695,2021-09-14,Wannsee,Steglitz-Zehlendorf,high,52.41644,13.1806,2_room,2,63.8,2,5,1987,post_war_1949_1990,D,vorderhaus,kernsaniert,True,False,True,False,Bülowstraße,U2,70,tram_bus,17.37,341000,5341,368175,5768,1.1
S028696,2021-03-26,Baumschulenweg,Treptow-Köpenick,medium,52.46941,13.49028,1_room,1,40.0,0,5,1962,post_war_1949_1990,E,vorderhaus,renoviert,False,False,True,True,Boddinstraße,U8,18,tram_bus,9.24,117000,2915,125856,3148,1.1
S028697,2024-12-06,Adlershof,Treptow-Köpenick,medium,52.43844,13.55114,3_room,3,86.5,4,6,1972,post_war_1949_1990,C,vorderhaus,renoviert,False,False,True,True,Jungfernheide U,U7,90,tram_bus,14.59,286000,3309,309320,3574,3.5
S028698,2024-03-03,Hellersdorf,Marzahn-Hellersdorf,low,52.53724,13.61947,2_room,2,62.7,4,5,1953,post_war_1949_1990,C,vorderhaus,kernsaniert,False,True,False,False,Ostkreuz,S Ringbahn,43,tram_bus,16.52,120000,1918,129958,2071,3.85
S028699,2025-05-17,Friedrichshagen,Treptow-Köpenick,medium,52.45016,13.63471,3_room,3,71.8,1,4,1889,altbau_pre_1949,F,seitenflügel,renoviert,False,True,True,False,Görlitzer Bahnhof,U1,61,tram_bus,18.89,231000,3220,249516,3477,3.3
S028700,2022-10-26,Alt-Treptow,Treptow-Köpenick,medium,52.49632,13.43909,2_room,2,72.1,3,5,1978,post_war_1949_1990,F,vorderhaus,renoviert,False,True,True,False,Hackescher Markt,Stadtbahn,26,tram_bus,4.71,254000,3517,273802,3799,3.4
S028701,2024-09-15,Lichtenrade,Tempelhof-Schöneberg,low,52.3938,13.40165,2_room,2,55.1,6,8,1999,modern_1990_2010,D,vorderhaus,kernsaniert,False,False,True,False,Potsdamer Platz,U2,54,tram_bus,13.72,204000,3707,220514,4004,3.5
S028702,2023-10-23,Lübars,Reinickendorf,medium,52.61135,13.36795,1_room,1,20.0,2,8,2016,new_post_2010,B,vorderhaus,modernisiert,True,False,True,False,Schöneberg S,S Ringbahn,67,tram_bus,10.59,91000,4542,98100,4905,4.1
S028703,2023-02-18,Gatow,Spandau,medium,52.48288,13.19461,1_room,1,27.6,4,4,1967,post_war_1949_1990,D,vorderhaus,renovierungsbedürftig,False,False,True,False,Alexanderplatz,U2,68,tram_bus,12.94,41000,1486,44272,1605,3.85
S028704,2021-06-02,Treptow,Treptow-Köpenick,medium,52.49892,13.46993,3_room,3,79.4,3,6,1979,post_war_1949_1990,D,vorderhaus,saniert,True,True,False,False,Warschauer Straße,U1,16,tram_bus,6.53,314000,3959,339306,4276,1.1
S028705,2024-01-15,Mariendorf,Tempelhof-Schöneberg,medium,52.4381,13.39529,2_room,2,59.4,1,3,1988,post_war_1949_1990,F,hinterhaus,renovierungsbedürftig,False,False,True,True,Neukölln,U7,28,tram_bus,8.78,116000,1957,125631,2114,3.85
S028706,2021-08-19,Märkisches Viertel,Reinickendorf,low,52.59542,13.3598,1_room,1,28.0,5,5,2011,new_post_2010,A_plus,vorderhaus,saniert,True,True,True,False,Karl-Bonhoeffer-Nervenklinik,U8,11,tram_bus,8.88,130000,4642,140143,5013,1.1
S028707,2020-06-18,Zehlendorf,Steglitz-Zehlendorf,high,52.43249,13.26395,3_room,3,89.2,1,5,1970,post_war_1949_1990,F,vorderhaus,modernisiert,False,False,True,False,Schlachtensee,S1,19,tram_bus,12.09,345000,3869,372542,4178,1.1
S028708,2023-04-07,Pankow (Ort),Pankow,medium,52.55821,13.40349,5_room_plus,5,221.6,1,4,1954,post_war_1949_1990,F,vorderhaus,saniert,False,False,True,True,Bundesplatz,S Ringbahn,48,tram_bus,4.98,852000,3843,919666,4150,3.85
S028709,2020-10-20,Falkenberg,Lichtenberg,low,52.58308,13.55553,2_room,2,50.4,8,8,1964,post_war_1949_1990,D,gartenhaus,renovierungsbedürftig,False,False,True,True,Senefelderplatz,U2,45,tram_bus,14.13,65000,1288,70139,1391,1.1
S028710,2025-09-25,Britz,Neukölln,low,52.44675,13.44524,1_room,1,34.1,0,5,2019,new_post_2010,B,gartenhaus,modernisiert,True,True,True,False,Ruhleben,U2,75,tram_bus,8.98,135000,3953,145558,4269,3.1
S028711,2022-07-06,Falkenhagener Feld,Spandau,low,52.56187,13.17818,2_room,2,53.9,6,6,1905,altbau_pre_1949,F,seitenflügel,renovierungsbedürftig,True,True,True,True,Rathaus Spandau,U7,10,tram_bus,14.41,121000,2240,130303,2419,3.4
S028712,2022-03-27,Rummelsburg,Lichtenberg,medium,52.4996,13.50671,1_room,1,34.6,0,6,1975,post_war_1949_1990,G,vorderhaus,saniert,True,False,True,False,Warschauer Straße S,Stadtbahn,13,tram_bus,8.93,109000,3145,117368,3396,1.8
S028713,2023-07-17,Rummelsburg,Lichtenberg,medium,52.49729,13.47419,1_room,1,39.3,0,6,1997,modern_1990_2010,A_plus,vorderhaus,modernisiert,True,True,True,False,Friedrichstraße,Stadtbahn,34,tram_bus,6.86,165000,4198,178250,4534,4.1
S028714,2020-07-11,Marzahn,Marzahn-Hellersdorf,low,52.5516,13.55746,3_room,3,69.6,3,4,1961,post_war_1949_1990,G,hinterhaus,renovierungsbedürftig,False,True,True,True,Landsberger Allee,S Ringbahn,28,tram_bus,12.78,50000,718,53977,776,1.1
S028715,2021-08-04,Mahlsdorf,Marzahn-Hellersdorf,low,52.49464,13.62588,2_room,2,44.6,0,5,1959,post_war_1949_1990,D,gartenhaus,kernsaniert,False,True,True,False,Mendelssohn-Bartholdy,U2,72,tram_bus,16.97,84000,1884,90815,2035,1.1
S028716,2023-04-01,Kaulsdorf,Marzahn-Hellersdorf,low,52.5003,13.58929,2_room,2,71.9,3,5,1960,post_war_1949_1990,B,vorderhaus,kernsaniert,True,True,True,False,Spittelmarkt,U2,60,tram_bus,14.43,225000,3127,242853,3377,3.85
S028717,2021-11-29,Zehlendorf,Steglitz-Zehlendorf,high,52.43331,13.26464,1_room,1,30.5,2,3,1921,altbau_pre_1949,E,vorderhaus,modernisiert,False,True,False,False,Zehlendorf S,S1,4,walk,11.99,147000,4823,159021,5209,1.1
S028718,2024-11-10,Siemensstadt,Spandau,low,52.53958,13.25168,3_room,3,76.7,4,5,1918,altbau_pre_1949,C,gartenhaus,renovierungsbedürftig,False,True,True,True,Karl-Bonhoeffer-Nervenklinik,U8,40,tram_bus,8.91,211000,2746,227378,2966,3.5
S028719,2025-01-05,Wittenau,Reinickendorf,low,52.59009,13.32857,2_room,2,44.1,1,6,2009,modern_1990_2010,D,hinterhaus,renoviert,True,True,False,False,Wittenau U,U8,4,walk,8.85,134000,3037,144637,3280,3.3
S028720,2021-10-24,Spandau (Ort),Spandau,low,52.54489,13.21137,2_room,2,44.5,10,12,1993,modern_1990_2010,E,vorderhaus,saniert,True,True,True,True,Rohrdamm,U7,19,tram_bus,11.69,180000,4055,194738,4379,1.1
S028721,2025-06-10,Weißensee,Pankow,medium,52.54853,13.45566,2_room,2,33.8,3,4,1942,altbau_pre_1949,E,vorderhaus,renovierungsbedürftig,False,True,True,True,Kottbusser Tor,U1,33,tram_bus,6.38,84000,2495,91030,2695,3.3
S028722,2024-12-15,Treptow,Treptow-Köpenick,medium,52.49106,13.46188,2_room,2,64.8,5,12,1916,altbau_pre_1949,E,hinterhaus,modernisiert,True,False,True,True,Mohrenstraße,U2,25,tram_bus,6.35,243000,3752,262715,4052,3.5
S028723,2023-07-18,Schmargendorf,Charlottenburg-Wilmersdorf,high,52.49015,13.30232,2_room,2,76.1,0,5,2020,new_post_2010,A,vorderhaus,modernisiert,True,True,False,True,Schöneberg S,S Ringbahn,21,tram_bus,5.87,562000,7375,606441,7965,4.1
S028724,2021-08-11,Grünau,Treptow-Köpenick,medium,52.41574,13.5637,2_room,2,63.6,1,5,1948,altbau_pre_1949,G,vorderhaus,saniert,False,True,False,True,Lipschitzallee,U7,34,tram_bus,16.85,196000,3089,212067,3336,1.1
S028725,2022-03-09,Heiligensee,Reinickendorf,medium,52.61623,13.24531,1_room,1,28.7,3,4,1965,post_war_1949_1990,B,vorderhaus,saniert,False,True,True,False,Wittenau U,U8,30,tram_bus,14.27,96000,3328,103226,3595,1.8
S028726,2022-06-08,Moabit,Mitte,medium,52.53878,13.34679,2_room,2,70.7,6,6,1908,altbau_pre_1949,C,vorderhaus,modernisiert,True,True,False,False,Greifswalder Straße,S Ringbahn,34,tram_bus,3.26,568000,8039,613487,8682,1.8
S028727,2025-11-21,Tegel,Reinickendorf,medium,52.57152,13.26651,3_room,3,53.7,0,8,1963,post_war_1949_1990,D,hinterhaus,modernisiert,False,True,True,False,Mierendorffplatz,U7,27,tram_bus,9.71,146000,2714,157339,2931,3.1
S028728,2025-10-30,Tempelhof,Tempelhof-Schöneberg,medium,52.4676,13.36675,1_room,1,39.1,4,4,1992,modern_1990_2010,F,vorderhaus,kernsaniert,True,False,True,True,Tempelhof S,S Ringbahn,10,walk,5.47,182000,4661,196700,5034,3.1
S028729,2025-04-18,Plänterwald,Treptow-Köpenick,medium,52.48855,13.47229,2_room,2,62.0,8,8,1922,altbau_pre_1949,G,vorderhaus,renovierungsbedürftig,False,False,True,False,Schönleinstraße,U8,19,tram_bus,7.11,149000,2395,160450,2587,3.3
S028730,2021-07-22,Hermsdorf,Reinickendorf,medium,52.61115,13.31161,1_room,1,36.5,3,6,1969,post_war_1949_1990,D,vorderhaus,renoviert,True,False,True,False,Pankstraße,U8,40,tram_bus,11.45,96000,2627,103485,2837,1.1
S028731,2021-10-22,Neukölln (Ort),Neukölln,medium,52.481,13.44503,1_room,1,45.0,0,6,2009,modern_1990_2010,D,vorderhaus,kernsaniert,True,False,True,False,Rathaus Neukölln,U7,2,walk,6.02,253000,5626,273627,6076,1.1
S028732,2025-05-15,Spandau (Ort),Spandau,low,52.54691,13.20409,1_room,1,24.8,3,8,1943,altbau_pre_1949,F,vorderhaus,renoviert,True,True,True,False,Rathaus Spandau,U7,9,walk,12.23,67000,2703,72382,2919,3.3
S028733,2021-02-17,Spandau (Ort),Spandau,low,52.54053,13.17642,2_room,2,58.5,1,5,1913,altbau_pre_1949,D,vorderhaus,saniert,False,True,True,True,Rathaus Spandau,U7,8,walk,13.88,172000,2947,186077,3183,1.1
S028734,2020-01-03,Wilmersdorf,Charlottenburg-Wilmersdorf,high,52.47664,13.32383,2_room,2,71.4,2,3,1994,modern_1990_2010,C,vorderhaus,renovierungsbedürftig,True,True,False,False,Konstanzer Straße,U7,10,walk,5.72,427000,5982,461142,6461,1.1
S028735,2021-03-23,Hansaviertel,Mitte,high,52.51058,13.34963,3_room,3,96.8,0,5,2021,new_post_2010,C,seitenflügel,modernisiert,True,True,True,False,Tiergarten S,Stadtbahn,8,walk,2.0,803000,8301,867511,8965,1.1
S028736,2024-09-18,Lichterfelde,Steglitz-Zehlendorf,medium,52.42648,13.29446,5_room_plus,5,159.3,6,6,1940,altbau_pre_1949,D,hinterhaus,kernsaniert,False,True,True,False,Sundgauer Straße,S1,15,tram_bus,11.47,872000,5470,941241,5908,3.5
S028737,2023-09-23,Hermsdorf,Reinickendorf,medium,52.62086,13.32671,2_room,2,59.9,2,6,1964,post_war_1949_1990,D,vorderhaus,renovierungsbedürftig,False,False,False,False,Rosa-Luxemburg-Platz,U2,52,tram_bus,12.13,122000,2033,131571,2195,4.1
S028738,2025-04-14,Karow,Pankow,low,52.61344,13.47001,3_room,3,79.9,2,5,1998,modern_1990_2010,C,vorderhaus,modernisiert,True,False,True,True,Ostbahnhof,Stadtbahn,56,tram_bus,12.47,306000,3828,330349,4134,3.3
S028739,2020-07-14,Gatow,Spandau,medium,52.48467,13.17924,4_room,4,105.1,3,4,1959,post_war_1949_1990,G,vorderhaus,renovierungsbedürftig,False,True,True,False,Mexikoplatz,S1,26,tram_bus,13.89,147000,1398,158642,1510,1.1
S028740,2025-02-05,Lichtenrade,Tempelhof-Schöneberg,low,52.39842,13.394,3_room,3,90.8,2,6,2014,new_post_2010,B,seitenflügel,saniert,True,False,True,False,Osloer Straße,U8,78,tram_bus,13.15,398000,4382,429579,4733,3.3
S028741,2024-10-29,Charlottenburg,Charlottenburg-Wilmersdorf,high,52.52383,13.28996,3_room,3,79.2,6,6,1929,altbau_pre_1949,F,hinterhaus,saniert,False,True,True,False,Theodor-Heuss-Platz,U2,16,tram_bus,5.99,400000,5053,432305,5457,3.5
S028742,2024-10-10,Borsigwalde,Reinickendorf,low,52.59061,13.28868,1_room,1,27.7,8,12,1980,post_war_1949_1990,E,hinterhaus,renoviert,False,False,True,True,Görlitzer Bahnhof,U1,59,tram_bus,10.22,46000,1675,50187,1809,3.5
S028743,2023-08-06,Borsigwalde,Reinickendorf,low,52.58398,13.29578,2_room,2,72.2,5,5,1907,altbau_pre_1949,E,gartenhaus,renoviert,True,False,False,False,Johannisthaler Chaussee,U7,83,tram_bus,9.34,222000,3075,239788,3321,4.1
S028744,2025-11-18,Waidmannslust,Reinickendorf,low,52.59067,13.33504,1_room,1,37.8,0,5,2015,new_post_2010,A_plus,vorderhaus,saniert,True,False,True,False,Schlesisches Tor,U1,53,tram_bus,8.76,170000,4487,183316,4846,3.1
S028745,2023-09-17,Frohnau,Reinickendorf,medium,52.63083,13.27027,2_room,2,72.6,6,8,1934,altbau_pre_1949,F,vorderhaus,modernisiert,True,True,False,False,Görlitzer Bahnhof,U1,73,tram_bus,14.66,257000,3533,277188,3816,4.1
S028746,2025-07-30,Prenzlauer Berg,Pankow,high,52.52874,13.4184,5_room_plus,5,140.8,0,5,1923,altbau_pre_1949,F,hinterhaus,kernsaniert,True,False,False,False,Klosterstraße,U2,15,tram_bus,3.08,933000,6625,1007728,7155,3.1
S028747,2022-10-19,Siemensstadt,Spandau,low,52.5248,13.25822,3_room,3,64.1,4,8,1953,post_war_1949_1990,E,hinterhaus,kernsaniert,True,True,False,False,Rohrdamm,U7,13,walk,8.14,170000,2653,183713,2865,3.4
S028748,2023-01-20,Kreuzberg,Friedrichshain-Kreuzberg,high,52.4934,13.40949,2_room,2,51.7,5,6,1904,altbau_pre_1949,G,vorderhaus,modernisiert,False,False,True,False,Hermannstraße S,S Ringbahn,23,tram_bus,3.33,259000,5008,279447,5409,3.85
S028749,2022-02-04,Karow,Pankow,low,52.61136,13.48404,3_room,3,92.7,2,6,2023,new_post_2010,B,hinterhaus,renovierungsbedürftig,True,True,False,True,Anhalter Bahnhof,S1,59,tram_bus,12.78,376000,4056,406030,4380,1.8
S028750,2024-07-01,Hermsdorf,Reinickendorf,medium,52.60766,13.30133,1_room,1,23.3,4,4,1916,altbau_pre_1949,G,seitenflügel,renovierungsbedürftig,False,False,True,True,Wittenau U,U8,17,tram_bus,11.39,46000,1949,49145,2105,3.5
S028751,2021-01-21,Friedrichshain,Friedrichshain-Kreuzberg,high,52.51006,13.45103,1_room,1,20.0,0,8,1968,post_war_1949_1990,G,vorderhaus,saniert,True,True,True,False,Landsberger Allee,S Ringbahn,11,tram_bus,5.01,92000,4609,99548,4977,1.1
S028752,2024-02-08,Buckow,Neukölln,low,52.43095,13.43298,2_room,2,42.4,1,12,1969,post_war_1949_1990,F,gartenhaus,modernisiert,False,True,False,False,Kottbusser Tor,U1,38,tram_bus,10.2,114000,2689,123171,2904,3.85
S028753,2026-01-04,Niederschönhausen,Pankow,medium,52.565,13.42318,4_room,4,121.5,3,4,1927,altbau_pre_1949,E,hinterhaus,kernsaniert,False,True,True,False,Landsberger Allee,S Ringbahn,31,tram_bus,6.23,400000,3294,432215,3557,3.1
S028754,2020-08-02,Karlshorst,Lichtenberg,medium,52.47303,13.52233,1_room,1,29.3,2,12,1949,post_war_1949_1990,E,vorderhaus,renovierungsbedürftig,True,False,True,False,Schönleinstraße,U8,36,tram_bus,10.91,60000,2065,65330,2230,1.1
S028755,2021-09-01,Baumschulenweg,Treptow-Köpenick,medium,52.46502,13.46532,2_room,2,38.5,8,8,1968,post_war_1949_1990,F,vorderhaus,saniert,True,False,True,True,Grenzallee,U7,16,tram_bus,8.23,134000,3480,144891,3759,1.1
S028756,2020-03-17,Grunewald,Charlottenburg-Wilmersdorf,high,52.48138,13.23581,4_room,4,104.9,5,5,1884,altbau_pre_1949,H,vorderhaus,modernisiert,True,False,True,False,Greifswalder Straße,S Ringbahn,66,tram_bus,10.36,495000,4722,534762,5100,1.1
S028757,2020-11-06,Gesundbrunnen,Mitte,medium,52.55843,13.39752,2_room,2,50.7,1,5,1965,post_war_1949_1990,E,vorderhaus,kernsaniert,True,True,True,False,Rosenthaler Platz,U8,14,tram_bus,4.87,247000,4870,266540,5260,1.1
S028758,2022-01-26,Pankow (Ort),Pankow,medium,52.57362,13.39474,1_room,1,28.2,7,8,1970,post_war_1949_1990,E,vorderhaus,saniert,False,True,True,True,Pankow U2,U2,3,walk,6.48,108000,3826,116621,4132,1.8
S028759,2025-01-05,Gatow,Spandau,medium,52.48949,13.1921,3_room,3,79.7,3,3,1987,post_war_1949_1990,D,vorderhaus,renovierungsbedürftig,False,False,False,False,Bernauer Straße,U8,67,tram_bus,12.91,132000,1657,142535,1789,3.3
S028760,2023-07-19,Westend,Charlottenburg-Wilmersdorf,high,52.51948,13.265,2_room,2,80.8,0,5,2005,modern_1990_2010,D,vorderhaus,saniert,False,True,True,False,Berlin Hauptbahnhof,Stadtbahn,31,tram_bus,7.63,475000,5869,512463,6338,4.1
S028761,2023-06-26,Marzahn,Marzahn-Hellersdorf,low,52.53817,13.5527,4_room,4,121.0,0,3,1955,post_war_1949_1990,G,vorderhaus,kernsaniert,False,True,True,False,Berliner Straße,U7,69,tram_bus,12.09,239000,1976,258349,2135,3.85
S028762,2024-11-17,Mitte (Ort),Mitte,high,52.52324,13.41869,5_room_plus,5,237.8,0,8,1914,altbau_pre_1949,F,hinterhaus,kernsaniert,False,True,True,False,Tiergarten S,Stadtbahn,18,tram_bus,2.88,1878000,7894,2027719,8525,3.5
S028763,2020-12-31,Wannsee,Steglitz-Zehlendorf,high,52.4189,13.17531,3_room,3,86.1,4,4,1998,modern_1990_2010,C,hinterhaus,renovierungsbedürftig,True,False,True,True,Wannsee,S1,2,walk,17.47,424000,4924,457813,5318,1.1
S028764,2020-11-05,Friedenau,Tempelhof-Schöneberg,high,52.4706,13.32519,4_room,4,106.0,4,6,1941,altbau_pre_1949,G,hinterhaus,kernsaniert,True,False,True,True,Wilmersdorfer Straße,U7,22,tram_bus,6.2,540000,5092,583128,5500,1.1
S028765,2024-10-06,Wilmersdorf,Charlottenburg-Wilmersdorf,high,52.47905,13.31302,2_room,2,74.3,3,4,1973,post_war_1949_1990,F,vorderhaus,renovierungsbedürftig,False,True,False,False,Hohenzollerndamm S,S Ringbahn,3,walk,6.03,251000,3376,270699,3646,3.5
S028766,2025-09-03,Zehlendorf,Steglitz-Zehlendorf,high,52.4267,13.25267,2_room,2,54.3,2,4,1928,altbau_pre_1949,F,vorderhaus,kernsaniert,False,True,True,False,Zehlendorf S,S1,4,walk,13.08,460000,8472,497260,9149,3.1
S028767,2021-11-11,Lichterfelde,Steglitz-Zehlendorf,medium,52.42933,13.32935,1_room,1,34.2,3,4,2023,new_post_2010,A,gartenhaus,renovierungsbedürftig,True,True,True,False,Botanischer Garten,S1,10,tram_bus,10.21,176000,5154,190209,5566,1.1
S028768,2025-09-30,Wartenberg,Lichtenberg,low,52.59003,13.5092,2_room,2,46.8,6,6,2020,new_post_2010,A,vorderhaus,modernisiert,True,True,True,False,Alexanderplatz,U2,42,tram_bus,12.09,182000,3893,196896,4205,3.1
S028769,2026-03-26,Reinickendorf (Ort),Reinickendorf,low,52.55577,13.3393,2_room,2,58.0,4,5,1883,altbau_pre_1949,H,vorderhaus,modernisiert,False,False,True,True,Warschauer Straße S,Stadtbahn,49,tram_bus,5.1,156000,2699,169001,2915,3.1
S028770,2024-08-30,Kaulsdorf,Marzahn-Hellersdorf,low,52.51215,13.59463,1_room,1,23.8,4,4,1965,post_war_1949_1990,E,vorderhaus,renovierungsbedürftig,True,True,False,True,Mehringdamm,U7,58,tram_bus,14.69,44000,1836,47270,1983,3.5
S028771,2025-12-03,Lübars,Reinickendorf,medium,52.60594,13.35141,2_room,2,67.3,7,12,1968,post_war_1949_1990,G,vorderhaus,kernsaniert,True,True,True,False,Heinrich-Heine-Straße,U8,52,tram_bus,10.12,243000,3606,261933,3894,3.1
S028772,2020-10-25,Nikolassee,Steglitz-Zehlendorf,high,52.43091,13.19666,2_room,2,65.2,2,4,2005,modern_1990_2010,F,hinterhaus,renovierungsbedürftig,True,True,False,False,Nikolassee,S1,3,walk,15.51,246000,3767,265457,4068,1.1
S028773,2023-01-06,Weißensee,Pankow,medium,52.54922,13.47012,2_room,2,60.7,6,6,1889,altbau_pre_1949,F,vorderhaus,renovierungsbedürftig,True,True,True,False,Warschauer Straße,U1,25,tram_bus,7.24,222000,3655,239665,3947,3.85
S028774,2025-08-01,Biesdorf,Marzahn-Hellersdorf,low,52.51688,13.55373,4_room,4,124.7,5,5,1964,post_war_1949_1990,F,seitenflügel,renoviert,False,False,True,False,Nollendorfplatz,U1,62,tram_bus,11.91,185000,1483,199789,1602,3.1
S028775,2024-04-30,Müggelheim,Treptow-Köpenick,low,52.42258,13.68036,3_room,3,63.1,0,3,1967,post_war_1949_1990,F,hinterhaus,kernsaniert,False,False,True,True,Landsberger Allee,S Ringbahn,82,tram_bus,23.0,162000,2562,174681,2766,3.85
S028776,2023-12-19,Pankow (Ort),Pankow,medium,52.56018,13.40321,2_room,2,34.4,1,4,2000,modern_1990_2010,E,hinterhaus,saniert,False,False,True,True,Osloer Straße,U8,17,tram_bus,5.18,143000,4159,154485,4492,4.1
S028777,2025-01-05,Halensee,Charlottenburg-Wilmersdorf,high,52.49285,13.28663,4_room,4,127.7,0,4,1935,altbau_pre_1949,E,seitenflügel,kernsaniert,False,False,True,False,Halensee S,S Ringbahn,4,walk,6.69,815000,6379,879970,6889,3.3
S028778,2022-12-07,Friedrichshain,Friedrichshain-Kreuzberg,high,52.5258,13.45182,3_room,3,102.0,2,6,2024,new_post_2010,A,vorderhaus,modernisiert,True,False,True,False,Hackescher Markt,Stadtbahn,18,tram_bus,5.12,947000,9283,1022574,10026,3.4
S028779,2020-08-11,Lankwitz,Steglitz-Zehlendorf,medium,52.4372,13.33399,2_room,2,66.4,7,8,1913,altbau_pre_1949,F,seitenflügel,renovierungsbedürftig,False,True,True,False,Friedenau S,S1,21,tram_bus,9.28,142000,2138,153246,2309,1.1
S028780,2022-05-16,Siemensstadt,Spandau,low,52.53449,13.23395,4_room,4,121.5,5,6,1911,altbau_pre_1949,E,seitenflügel,renovierungsbedürftig,False,False,True,False,Tiergarten S,Stadtbahn,35,tram_bus,9.93,204000,1681,220593,1815,1.8
S028781,2025-02-20,Kaulsdorf,Marzahn-Hellersdorf,low,52.50662,13.60309,4_room,4,70.1,2,4,1971,post_war_1949_1990,E,vorderhaus,renoviert,True,False,True,True,Paracelsus-Bad,U8,74,tram_bus,15.29,142000,2018,152865,2179,3.3
S028782,2023-11-25,Dahlem,Steglitz-Zehlendorf,high,52.44977,13.28282,4_room,4,65.7,4,4,2005,modern_1990_2010,B,hinterhaus,modernisiert,True,True,False,False,Innsbrucker Platz,S Ringbahn,26,tram_bus,9.8,548000,8338,591954,9005,4.1
S028783,2021-08-14,Staaken,Spandau,low,52.53472,13.11819,2_room,2,67.9,5,5,1950,post_war_1949_1990,E,gartenhaus,renovierungsbedürftig,False,True,True,False,Schöneberg S,S Ringbahn,71,tram_bus,17.68,78000,1142,83743,1234,1.1
S028784,2025-04-30,Biesdorf,Marzahn-Hellersdorf,low,52.5054,13.54248,3_room,3,92.2,3,6,1981,post_war_1949_1990,F,vorderhaus,saniert,True,True,True,False,Voltastraße,U8,50,tram_bus,11.22,207000,2245,223598,2424,3.3
S028785,2023-07-18,Friedenau,Tempelhof-Schöneberg,high,52.47145,13.33403,5_room_plus,5,107.0,3,5,1972,post_war_1949_1990,H,gartenhaus,modernisiert,False,True,True,False,Westkreuz,S Ringbahn,25,tram_bus,5.8,350000,3270,377770,3532,4.1
S028786,2022-09-04,Lichterfelde,Steglitz-Zehlendorf,medium,52.4329,13.30744,1_room,1,50.6,1,4,1995,modern_1990_2010,D,vorderhaus,renoviert,True,True,True,False,Ernst-Reuter-Platz,U2,41,tram_bus,10.42,280000,5534,302479,5977,3.4
S028787,2024-07-16,Kladow,Spandau,medium,52.45022,13.12983,3_room,3,112.6,5,5,1971,post_war_1949_1990,E,hinterhaus,modernisiert,True,True,True,False,Tiergarten S,Stadtbahn,67,tram_bus,18.32,325000,2887,351136,3118,3.5
S028788,2023-01-23,Friedrichshain,Friedrichshain-Kreuzberg,high,52.51423,13.45321,2_room,2,61.8,7,12,1908,altbau_pre_1949,F,vorderhaus,renoviert,False,True,True,False,Tempelhof S,S Ringbahn,36,tram_bus,5.12,407000,6585,439317,7111,3.85
S028789,2024-02-07,Wilmersdorf,Charlottenburg-Wilmersdorf,high,52.48192,13.32647,5_room_plus,5,189.8,0,4,1900,altbau_pre_1949,H,hinterhaus,kernsaniert,False,True,True,True,Märkisches Museum,U2,32,tram_bus,5.16,998000,5256,1077696,5677,3.85
S028790,2020-01-01,Pankow (Ort),Pankow,medium,52.57689,13.38651,5_room_plus,5,117.4,2,6,1890,altbau_pre_1949,E,seitenflügel,renovierungsbedürftig,False,True,True,True,Pankow U2,U2,4,walk,6.76,382000,3256,413032,3517,1.1
S028791,2022-06-21,Steglitz,Steglitz-Zehlendorf,medium,52.45517,13.33296,3_room,3,92.9,4,4,2015,new_post_2010,A_plus,hinterhaus,kernsaniert,True,True,True,True,Spittelmarkt,U2,35,tram_bus,7.44,758000,8163,818703,8816,1.8
