id,date_listed,ortsteil,bezirk,kiez_premium,lat,lon,property_type,rooms,area_m2,floor,total_floors,building_era,energy_class,position,condition,has_lift,has_balcony,furnished,transit_station,transit_line,transit_distance_min,to_brandenburg_gate_km,kaltmiete_eur_monthly,nebenkosten_eur_monthly,warmmiete_eur_monthly,rent_per_m2_kalt_eur,rent_includes_warmmiete,kaution_months,warmmiete_eur_monthly_usd
R015967,2022-03-26,Wartenberg,Lichtenberg,low,52.58117,13.51479,1_room,1,39.1,4,4,post_war_1949_1990,G,gartenhaus,renovierungsbedürftig,True,False,False,Kottbusser Tor,U1,138,11.75,205,108,313,5.23,False,2,338
R015968,2026-01-24,Gatow,Spandau,medium,52.48287,13.17871,1_room,1,25.5,1,4,post_war_1949_1990,E,vorderhaus,saniert,True,True,False,Jakob-Kaiser-Platz,U7,124,13.97,280,101,381,10.96,True,2,411
R015969,2023-03-11,Haselhorst,Spandau,low,52.54674,13.2286,2_room,2,79.6,7,8,post_war_1949_1990,D,vorderhaus,renovierungsbedürftig,False,True,True,Wilmersdorfer Straße,U7,80,10.64,669,372,1041,8.41,False,3,1124
R015970,2026-04-27,Buckow,Neukölln,low,52.42695,13.44914,3_room,3,73.7,3,4,post_war_1949_1990,G,hinterhaus,saniert,True,True,False,Britz-Süd,U7,16,11.05,575,285,860,7.81,False,2,928
R015971,2022-12-10,Lichterfelde,Steglitz-Zehlendorf,medium,52.43297,13.30729,4_room,4,130.0,4,5,post_war_1949_1990,G,vorderhaus,renovierungsbedürftig,False,True,False,Neukölln S,S Ringbahn,122,10.42,1166,516,1682,8.96,False,3,1816
R015972,2020-10-09,Karlshorst,Lichtenberg,medium,52.48765,13.53672,2_room,2,55.2,1,5,new_post_2010,A_plus,hinterhaus,saniert,False,True,False,Warschauer Straße,U1,72,11.23,457,192,649,8.28,True,3,701
R015973,2024-05-13,Waidmannslust,Reinickendorf,low,52.60446,13.336,2_room,2,72.9,2,4,post_war_1949_1990,G,gartenhaus,kernsaniert,True,True,False,Mohrenstraße,U2,127,10.2,466,183,649,6.39,False,3,701
R015974,2024-04-09,Buch,Pankow,low,52.64582,13.47613,2_room,2,61.4,1,4,altbau_pre_1949,E,vorderhaus,modernisiert,False,False,False,Greifswalder Straße,S Ringbahn,137,15.86,535,219,755,8.71,True,3,815
R015975,2026-02-02,Tiergarten,Mitte,high,52.51467,13.34467,3_room,3,80.0,3,4,altbau_pre_1949,H,seitenflügel,renovierungsbedürftig,False,True,False,Tiergarten S,Stadtbahn,3,2.24,1364,223,1587,17.05,True,1,1714
R015976,2023-07-20,Wartenberg,Lichtenberg,low,52.58073,13.51164,3_room,3,92.8,2,5,post_war_1949_1990,E,seitenflügel,modernisiert,True,False,False,Siemensdamm,U7,215,11.55,454,333,787,4.89,False,2,850
R015977,2023-06-23,Gatow,Spandau,medium,52.48563,13.17709,2_room,2,53.1,2,5,post_war_1949_1990,E,seitenflügel,modernisiert,False,False,False,Mehringdamm,U7,173,14.0,445,214,659,8.39,True,2,712
R015978,2021-05-23,Hohenschönhausen,Lichtenberg,low,52.56003,13.51297,1_room,1,36.8,4,6,modern_1990_2010,F,gartenhaus,modernisiert,True,True,False,Heidelberger Platz,S Ringbahn,193,10.36,265,110,375,7.19,False,3,405
R015979,2020-03-20,Wannsee,Steglitz-Zehlendorf,high,52.4236,13.17498,4_room,4,105.1,0,4,post_war_1949_1990,D,seitenflügel,kernsaniert,True,True,False,Wannsee,S1,0,17.17,1307,334,1641,12.43,False,3,1773
R015980,2024-04-12,Weißensee,Pankow,medium,52.5501,13.47814,1_room,1,20.0,0,4,altbau_pre_1949,G,vorderhaus,saniert,False,False,False,Prenzlauer Allee S,S Ringbahn,27,7.76,188,54,242,9.4,False,2,261
R015981,2024-10-14,Wilmersdorf,Charlottenburg-Wilmersdorf,high,52.48906,13.31649,5_room_plus,5,243.8,3,4,post_war_1949_1990,E,seitenflügel,saniert,False,False,False,Fehrbelliner Platz,U7,7,5.13,5000,811,5811,20.51,True,2,6276
R015982,2022-11-06,Kladow,Spandau,medium,52.45768,13.15459,1_room,1,34.3,2,6,altbau_pre_1949,H,seitenflügel,saniert,False,True,True,Siemensdamm,U7,149,16.45,199,164,364,5.81,True,2,393
R015983,2023-01-09,Hohenschönhausen,Lichtenberg,low,52.56617,13.50617,2_room,2,60.4,3,5,new_post_2010,B,vorderhaus,renoviert,True,True,False,Heinrich-Heine-Straße,U8,102,10.31,738,225,962,12.22,False,2,1039
R015984,2020-09-27,Wartenberg,Lichtenberg,low,52.58068,13.48957,2_room,2,53.0,0,5,post_war_1949_1990,F,vorderhaus,kernsaniert,True,True,False,Blaschkoallee,U7,189,10.41,297,147,444,5.61,True,3,480
R015985,2022-09-05,Reinickendorf (Ort),Reinickendorf,low,52.57462,13.33015,3_room,3,80.2,3,6,post_war_1949_1990,C,hinterhaus,modernisiert,True,True,False,Paracelsus-Bad,U8,16,7.24,728,274,1002,9.09,False,2,1083
R015986,2020-03-09,Moabit,Mitte,medium,52.52737,13.34195,1_room,1,43.8,1,5,altbau_pre_1949,G,hinterhaus,kernsaniert,False,True,False,Gleisdreieck,U1,49,2.71,518,136,654,11.83,False,3,706
R015987,2022-10-11,Mahlsdorf,Marzahn-Hellersdorf,low,52.48434,13.62055,2_room,2,58.9,5,5,modern_1990_2010,A_plus,vorderhaus,renovierungsbedürftig,True,False,True,Schönleinstraße,U8,168,16.82,625,308,933,10.61,True,3,1008
R015988,2021-01-13,Nikolassee,Steglitz-Zehlendorf,high,52.43005,13.20017,3_room,3,111.2,6,6,modern_1990_2010,B,hinterhaus,renovierungsbedürftig,True,True,False,Nikolassee,S1,3,15.38,1887,427,2314,16.97,True,3,2499
R015989,2021-11-05,Dahlem,Steglitz-Zehlendorf,high,52.45602,13.28639,2_room,2,57.0,6,6,post_war_1949_1990,D,vorderhaus,renoviert,True,True,False,Pankow U2,U2,181,9.12,1232,184,1416,21.62,True,2,1529
R015990,2023-10-03,Mitte (Ort),Mitte,high,52.52152,13.41612,3_room,3,66.9,1,3,modern_1990_2010,C,vorderhaus,modernisiert,True,True,False,Rosenthaler Platz,U8,16,2.66,1524,233,1758,22.79,True,3,1898
R015991,2022-04-29,Westend,Charlottenburg-Wilmersdorf,high,52.5289,13.25578,3_room,3,96.1,2,4,modern_1990_2010,B,vorderhaus,saniert,True,False,True,Theodor-Heuss-Platz,U2,16,8.37,1431,243,1674,14.89,True,3,1808
R015992,2024-08-13,Kladow,Spandau,medium,52.45814,13.15546,2_room,2,47.4,2,3,altbau_pre_1949,H,gartenhaus,modernisiert,False,True,False,Wannsee,S1,47,16.38,490,170,660,10.32,True,3,712
R015993,2024-10-08,Weißensee,Pankow,medium,52.5491,13.46564,1_room,1,34.2,3,4,altbau_pre_1949,E,vorderhaus,modernisiert,False,True,False,Schönhauser Allee,S Ringbahn,44,6.98,383,113,496,11.19,False,3,535
R015994,2024-01-17,Grünau,Treptow-Köpenick,medium,52.41892,13.59435,4_room,4,127.6,2,5,altbau_pre_1949,F,vorderhaus,saniert,True,True,False,Alexanderplatz,U2,194,18.24,1328,419,1748,10.41,False,3,1887
R015995,2021-11-07,Tempelhof,Tempelhof-Schöneberg,medium,52.45773,13.38537,2_room,2,62.5,1,4,altbau_pre_1949,G,vorderhaus,saniert,False,False,False,Innsbrucker Platz,S Ringbahn,41,6.53,712,159,871,11.4,False,1,941
R015996,2026-04-08,Neukölln (Ort),Neukölln,medium,52.47671,13.45219,1_room,1,30.8,4,6,post_war_1949_1990,E,vorderhaus,kernsaniert,False,False,True,Rathaus Neukölln,U7,1,6.69,414,82,496,13.45,False,2,535
R015997,2023-01-04,Lichterfelde,Steglitz-Zehlendorf,medium,52.44445,13.30136,5_room_plus,5,162.9,0,5,post_war_1949_1990,E,gartenhaus,kernsaniert,True,True,False,Lichterfelde West,S1,16,9.52,2064,666,2730,12.67,True,3,2948
R015998,2023-12-20,Buckow,Neukölln,low,52.42311,13.43598,3_room,3,96.4,1,5,altbau_pre_1949,G,vorderhaus,kernsaniert,False,True,True,Zehlendorf S,S1,150,11.09,752,465,1217,7.79,True,1,1314
R015999,2024-09-09,Rudow,Neukölln,low,52.41006,13.49994,2_room,2,73.7,1,4,altbau_pre_1949,E,hinterhaus,renovierungsbedürftig,False,True,True,Rudow,U7,5,14.43,763,193,956,10.36,True,3,1033
R016000,2021-05-28,Charlottenburg,Charlottenburg-Wilmersdorf,high,52.51238,13.31682,4_room,4,97.4,0,3,post_war_1949_1990,E,gartenhaus,saniert,False,False,False,Halensee S,S Ringbahn,30,4.14,987,325,1312,10.13,True,3,1417
R016001,2021-04-08,Niederschönhausen,Pankow,medium,52.57294,13.40862,1_room,1,36.7,3,5,new_post_2010,A,seitenflügel,renovierungsbedürftig,True,False,False,Pankow U2,U2,13,6.64,520,126,646,14.16,True,3,697
R016002,2025-07-27,Tegel,Reinickendorf,medium,52.57105,13.28728,1_room,1,49.4,1,4,altbau_pre_1949,G,vorderhaus,kernsaniert,False,False,False,Brandenburger Tor S,S1,110,8.63,526,194,720,10.64,True,2,777
R016003,2023-11-18,Staaken,Spandau,low,52.534,13.13828,1_room,1,43.2,6,6,modern_1990_2010,D,hinterhaus,renoviert,True,False,False,Mierendorffplatz,U7,134,16.32,391,161,552,9.05,True,3,596
R016004,2023-03-31,Halensee,Charlottenburg-Wilmersdorf,high,52.49643,13.31609,5_room_plus,5,97.1,3,4,altbau_pre_1949,F,gartenhaus,kernsaniert,False,True,False,Westkreuz,S Ringbahn,12,4.72,1721,336,2057,17.72,False,3,2222
R016005,2025-12-05,Lankwitz,Steglitz-Zehlendorf,medium,52.43554,13.34306,3_room,3,46.0,0,4,post_war_1949_1990,D,vorderhaus,modernisiert,False,True,False,Charlottenburg S,Stadtbahn,97,9.28,628,184,812,13.66,True,2,877
R016006,2023-07-12,Mitte (Ort),Mitte,high,52.52575,13.40089,2_room,2,58.8,3,3,post_war_1949_1990,F,vorderhaus,renovierungsbedürftig,False,False,False,Bernauer Straße,U8,25,1.89,929,232,1161,15.8,True,3,1254
R016007,2020-07-04,Haselhorst,Spandau,low,52.54566,13.22896,2_room,2,55.1,2,4,post_war_1949_1990,D,vorderhaus,modernisiert,True,False,False,Berlin Hauptbahnhof,Stadtbahn,118,10.58,323,166,489,5.86,True,2,528
R016008,2020-09-07,Falkenberg,Lichtenberg,low,52.59097,13.53449,2_room,2,50.7,4,4,post_war_1949_1990,F,vorderhaus,modernisiert,True,False,True,Gesundbrunnen U,U8,131,13.47,230,198,429,4.54,True,3,463
R016009,2024-09-19,Kreuzberg,Friedrichshain-Kreuzberg,high,52.48185,13.40859,1_room,1,51.0,0,5,altbau_pre_1949,G,vorderhaus,saniert,False,True,False,Prinzenstraße,U1,5,4.36,1036,192,1228,20.34,False,3,1326
R016010,2022-07-28,Marzahn,Marzahn-Hellersdorf,low,52.54275,13.5591,2_room,2,71.0,4,5,post_war_1949_1990,D,vorderhaus,modernisiert,False,True,True,Schönhauser Allee,S Ringbahn,118,12.62,396,279,675,5.58,True,3,729
R016011,2022-08-10,Müggelheim,Treptow-Köpenick,low,52.41272,13.67143,1_room,1,34.8,3,8,post_war_1949_1990,F,vorderhaus,saniert,True,True,False,Warschauer Straße,U1,221,22.99,304,142,446,8.74,False,3,482
R016012,2021-12-10,Müggelheim,Treptow-Köpenick,low,52.4117,13.69462,4_room,4,76.9,5,8,altbau_pre_1949,E,vorderhaus,kernsaniert,True,True,False,Hermannstraße S,S Ringbahn,212,24.42,706,282,988,9.18,False,3,1067
R016013,2025-10-19,Falkenhagener Feld,Spandau,low,52.55749,13.18993,3_room,3,56.3,2,6,modern_1990_2010,D,vorderhaus,saniert,True,False,False,Zoologischer Garten,U2,133,13.5,609,224,833,10.81,True,3,899
R016014,2021-04-30,Friedenau,Tempelhof-Schöneberg,high,52.47706,13.32936,3_room,3,77.9,4,5,altbau_pre_1949,F,seitenflügel,modernisiert,False,True,False,Heidelberger Platz,S Ringbahn,18,5.45,657,258,915,8.44,False,3,988
R016015,2021-03-25,Tegel,Reinickendorf,medium,52.57234,13.29892,1_room,1,43.4,3,4,altbau_pre_1949,G,vorderhaus,kernsaniert,False,False,True,Beusselstraße,S Ringbahn,74,8.2,262,112,375,6.04,False,2,405
R016016,2024-01-31,Pankow (Ort),Pankow,medium,52.57696,13.39804,2_room,2,43.8,1,4,post_war_1949_1990,B,gartenhaus,kernsaniert,True,False,False,Pankow U2,U2,0,6.88,511,157,668,11.66,True,3,721
R016017,2024-11-07,Buch,Pankow,low,52.65507,13.50469,1_room,1,37.7,4,6,post_war_1949_1990,G,vorderhaus,renovierungsbedürftig,False,True,False,Hackescher Markt,Stadtbahn,171,17.65,325,126,452,8.63,False,2,488
R016018,2021-09-22,Falkenberg,Lichtenberg,low,52.59202,13.55188,1_room,1,42.1,4,5,modern_1990_2010,E,vorderhaus,kernsaniert,True,True,False,Hallesches Tor,U1,169,14.48,346,126,472,8.22,False,3,510
R016019,2023-09-10,Pankow (Ort),Pankow,medium,52.57655,13.41487,2_room,2,48.4,0,4,modern_1990_2010,F,seitenflügel,kernsaniert,False,True,False,Pankow U2,U2,4,7.16,549,215,764,11.33,False,2,825
R016020,2023-05-08,Charlottenburg,Charlottenburg-Wilmersdorf,high,52.51847,13.30736,2_room,2,52.1,5,5,new_post_2010,A,vorderhaus,saniert,False,False,False,Bismarckstraße,U7,8,4.77,1316,194,1511,25.28,False,2,1632
R016021,2020-03-13,Mariendorf,Tempelhof-Schöneberg,medium,52.4387,13.3833,4_room,4,123.9,3,5,post_war_1949_1990,F,vorderhaus,modernisiert,False,True,False,Eisenacher Straße,U7,71,8.64,879,455,1334,7.09,False,3,1441
R016022,2025-10-13,Lankwitz,Steglitz-Zehlendorf,medium,52.43964,13.34347,5_room_plus,5,171.4,0,3,altbau_pre_1949,G,gartenhaus,kernsaniert,False,False,False,Ruhleben,U2,147,8.83,2004,459,2462,11.69,False,2,2659
R016023,2020-06-03,Wittenau,Reinickendorf,low,52.58903,13.32018,1_room,1,40.2,1,5,post_war_1949_1990,H,seitenflügel,saniert,False,False,False,Wittenau U,U8,2,8.97,250,106,356,6.21,True,2,384
R016024,2025-10-08,Wittenau,Reinickendorf,low,52.5894,13.32261,1_room,1,26.0,0,6,post_war_1949_1990,D,vorderhaus,saniert,False,True,False,Wittenau U,U8,1,8.94,279,88,367,10.73,True,3,397
R016025,2022-10-25,Gatow,Spandau,medium,52.48164,13.19172,3_room,3,73.3,0,6,post_war_1949_1990,G,gartenhaus,saniert,True,True,False,Adenauerplatz,U7,107,13.17,388,376,764,5.29,True,3,825
R016026,2024-11-29,Wannsee,Steglitz-Zehlendorf,high,52.42081,13.17593,2_room,2,62.7,3,3,modern_1990_2010,C,vorderhaus,saniert,True,False,True,Wannsee,S1,2,17.31,1644,177,1821,26.2,False,3,1966
R016027,2026-04-04,Karlshorst,Lichtenberg,medium,52.48002,13.53677,4_room,4,86.0,5,5,modern_1990_2010,D,gartenhaus,kernsaniert,True,True,True,Britz-Süd,U7,95,11.5,1078,280,1358,12.53,True,3,1466
R016028,2024-12-13,Märkisches Viertel,Reinickendorf,low,52.60659,13.35284,2_room,2,48.3,4,4,altbau_pre_1949,F,vorderhaus,modernisiert,False,True,False,Rosenthaler Platz,U8,109,10.18,409,168,577,8.47,False,3,623
R016029,2024-02-23,Steglitz,Steglitz-Zehlendorf,medium,52.45863,13.32858,3_room,3,47.8,1,4,post_war_1949_1990,D,vorderhaus,modernisiert,True,False,False,Heidelberger Platz,S Ringbahn,36,7.22,676,172,848,14.15,True,3,916
R016030,2024-04-18,Blankenburg,Pankow,low,52.59899,13.46303,3_room,3,104.2,0,4,altbau_pre_1949,G,vorderhaus,saniert,False,False,False,Ostkreuz,S Ringbahn,129,10.85,1124,266,1391,10.79,False,3,1502
R016031,2023-05-21,Marienfelde,Tempelhof-Schöneberg,low,52.41486,13.38437,5_room_plus,5,135.6,3,5,post_war_1949_1990,E,seitenflügel,kernsaniert,False,True,False,Tempelhof S,S Ringbahn,79,11.29,1250,689,1938,9.21,False,3,2093
R016032,2025-08-23,Friedrichsfelde,Lichtenberg,low,52.5102,13.51406,2_room,2,64.0,0,6,post_war_1949_1990,E,vorderhaus,saniert,True,True,False,Britz-Süd,U7,115,9.25,646,205,852,10.1,False,2,920
R016033,2022-02-01,Hermsdorf,Reinickendorf,medium,52.62418,13.29591,2_room,2,50.1,3,3,new_post_2010,A,vorderhaus,saniert,True,False,False,Osloer Straße,U8,102,13.21,596,183,779,11.9,False,3,841
R016034,2024-08-02,Tempelhof,Tempelhof-Schöneberg,medium,52.46443,13.37924,5_room_plus,5,165.2,0,6,modern_1990_2010,G,seitenflügel,kernsaniert,True,True,True,Hallesches Tor,U1,44,5.77,1747,599,2346,10.58,False,3,2534
R016035,2024-12-14,Mariendorf,Tempelhof-Schöneberg,medium,52.44743,13.39406,2_room,2,62.8,8,8,post_war_1949_1990,E,vorderhaus,modernisiert,False,False,False,Siemensdamm,U7,168,7.74,472,180,651,7.51,True,3,703
R016036,2023-04-01,Charlottenburg,Charlottenburg-Wilmersdorf,high,52.52348,13.30053,2_room,2,89.8,1,4,post_war_1949_1990,E,vorderhaus,kernsaniert,True,False,False,Fehrbelliner Platz,U7,35,5.28,1340,367,1707,14.92,False,2,1843
R016037,2021-06-14,Friedrichsfelde,Lichtenberg,low,52.51543,13.49975,3_room,3,116.5,2,5,post_war_1949_1990,D,hinterhaus,saniert,False,True,False,Weinmeisterstraße,U8,96,8.26,864,360,1224,7.42,True,1,1322
R016038,2021-04-09,Malchow,Lichtenberg,low,52.5818,13.47389,2_room,2,62.7,4,4,new_post_2010,D,hinterhaus,modernisiert,True,True,False,Gneisenaustraße,U7,132,9.76,529,209,739,8.44,True,2,798
R016039,2022-07-04,Wartenberg,Lichtenberg,low,52.58831,13.51474,2_room,2,67.1,1,3,post_war_1949_1990,G,vorderhaus,modernisiert,False,False,False,Ernst-Reuter-Platz,U2,183,12.25,307,314,621,4.58,False,3,671
R016040,2021-05-21,Gropiusstadt,Neukölln,low,52.42409,13.47577,2_room,2,51.1,3,8,altbau_pre_1949,H,vorderhaus,kernsaniert,False,True,True,Wutzkyallee,U7,13,12.22,296,149,444,5.79,True,3,480
R016041,2022-10-24,Falkenhagener Feld,Spandau,low,52.54889,13.18935,2_room,2,73.9,8,8,post_war_1949_1990,F,hinterhaus,kernsaniert,True,False,False,Karl-Bonhoeffer-Nervenklinik,U8,134,13.25,508,393,901,6.87,True,3,973
R016042,2022-09-09,Friedrichshain,Friedrichshain-Kreuzberg,high,52.51803,13.4323,4_room,4,134.0,0,3,post_war_1949_1990,G,seitenflügel,saniert,False,True,True,Karl-Marx-Straße,U7,58,3.7,1988,549,2537,14.84,False,2,2740
R016043,2020-08-29,Tiergarten,Mitte,high,52.52068,13.35659,5_room_plus,5,143.1,1,3,post_war_1949_1990,G,hinterhaus,modernisiert,False,True,True,Hallesches Tor,U1,42,1.51,1926,394,2321,13.46,False,3,2506
R016044,2023-01-13,Hohenschönhausen,Lichtenberg,low,52.56907,13.5158,1_room,1,35.2,4,4,post_war_1949_1990,D,hinterhaus,saniert,True,False,False,Frankfurter Allee,S Ringbahn,71,11.03,296,189,485,8.4,False,3,524
R016045,2021-08-09,Müggelheim,Treptow-Köpenick,low,52.41393,13.67835,4_room,4,140.5,3,5,altbau_pre_1949,F,vorderhaus,renovierungsbedürftig,False,False,True,Hausvogteiplatz,U2,268,23.33,1150,364,1514,8.18,False,2,1635
R016046,2020-12-29,Lankwitz,Steglitz-Zehlendorf,medium,52.44765,13.33924,5_room_plus,5,194.3,3,5,post_war_1949_1990,A,hinterhaus,modernisiert,False,False,True,Lichterfelde West,S1,49,8.07,2311,672,2983,11.9,False,3,3222
R016047,2022-10-28,Adlershof,Treptow-Köpenick,medium,52.43335,13.53473,2_room,2,42.6,0,3,modern_1990_2010,D,vorderhaus,modernisiert,True,True,False,Innsbrucker Platz,S Ringbahn,176,14.08,431,209,640,10.12,False,3,691
R016048,2021-07-06,Tiergarten,Mitte,high,52.51631,13.34561,4_room,4,121.6,5,6,altbau_pre_1949,F,seitenflügel,saniert,False,True,True,Bellevue,Stadtbahn,11,2.17,1864,391,2254,15.33,False,2,2435
R016049,2022-12-02,Waidmannslust,Reinickendorf,low,52.5882,13.32637,1_room,1,31.1,7,8,new_post_2010,D,vorderhaus,renovierungsbedürftig,True,False,True,Zoologischer Garten S,Stadtbahn,122,8.72,425,155,579,13.67,False,2,626
R016050,2021-03-25,Moabit,Mitte,medium,52.53208,13.35018,2_room,2,67.2,4,5,altbau_pre_1949,F,vorderhaus,modernisiert,True,False,False,Uhlandstraße,U1,40,2.56,1096,235,1331,16.32,False,3,1438
R016051,2022-12-31,Buch,Pankow,low,52.63998,13.46861,3_room,3,86.8,4,4,altbau_pre_1949,G,hinterhaus,modernisiert,False,False,True,Residenzstraße,U8,152,15.06,535,435,970,6.17,True,1,1047
R016052,2022-03-17,Moabit,Mitte,medium,52.53089,13.32909,4_room,4,120.9,4,8,altbau_pre_1949,E,vorderhaus,modernisiert,True,True,False,Beusselstraße,S Ringbahn,12,3.67,1803,439,2242,14.92,False,1,2422
R016053,2021-07-18,Hermsdorf,Reinickendorf,medium,52.61638,13.32025,2_room,2,58.3,1,3,altbau_pre_1949,H,seitenflügel,renovierungsbedürftig,False,False,False,Charlottenburg S,Stadtbahn,151,11.79,379,166,545,6.5,False,3,589
R016054,2021-04-24,Lichterfelde,Steglitz-Zehlendorf,medium,52.43692,13.31178,4_room,4,94.6,4,4,modern_1990_2010,C,vorderhaus,renovierungsbedürftig,False,True,True,Rudow,U7,152,9.89,1483,305,1789,15.67,False,2,1932
R016055,2020-08-14,Friedenau,Tempelhof-Schöneberg,high,52.46168,13.33453,1_room,1,21.9,3,6,post_war_1949_1990,H,gartenhaus,kernsaniert,False,True,False,Friedenau S,S1,2,6.74,154,61,215,7.03,False,3,232
R016056,2025-10-16,Buckow,Neukölln,low,52.42857,13.43184,2_room,2,57.3,6,6,post_war_1949_1990,E,seitenflügel,saniert,False,True,False,Britz-Süd,U7,19,10.42,491,215,706,8.58,True,3,762
R016057,2022-02-16,Dahlem,Steglitz-Zehlendorf,high,52.44905,13.28026,3_room,3,92.3,1,5,new_post_2010,A_plus,vorderhaus,saniert,True,False,False,Ernst-Reuter-Platz,U2,86,9.97,2350,293,2644,25.46,False,1,2855
R016058,2021-04-21,Lübars,Reinickendorf,medium,52.60123,13.36572,1_room,1,45.0,0,6,post_war_1949_1990,H,gartenhaus,modernisiert,False,True,False,Zoologischer Garten S,Stadtbahn,140,9.48,208,165,373,4.62,False,3,403
R016059,2025-02-04,Lichterfelde,Steglitz-Zehlendorf,medium,52.43192,13.3247,1_room,1,25.2,0,4,post_war_1949_1990,B,gartenhaus,modernisiert,True,False,False,Zoologischer Garten,U2,108,10.05,361,95,456,14.3,False,2,493
R016060,2025-11-28,Gatow,Spandau,medium,52.49088,13.17799,4_room,4,130.1,3,5,post_war_1949_1990,C,gartenhaus,kernsaniert,True,False,False,Rathaus Spandau,U7,75,13.81,1197,488,1686,9.21,True,3,1821
R016061,2023-03-11,Heiligensee,Reinickendorf,medium,52.61136,13.23323,2_room,2,54.0,6,6,post_war_1949_1990,E,seitenflügel,kernsaniert,True,False,False,Rathaus Spandau,U7,119,14.39,505,219,725,9.35,False,3,782
R016062,2025-07-20,Weißensee,Pankow,medium,52.55566,13.46949,2_room,2,28.7,4,6,new_post_2010,C,hinterhaus,kernsaniert,False,False,False,Hermannstraße S,S Ringbahn,121,7.6,484,104,588,16.88,True,3,635
R016063,2021-08-21,Zehlendorf,Steglitz-Zehlendorf,high,52.43198,13.25612,2_room,2,55.4,1,4,post_war_1949_1990,C,seitenflügel,saniert,False,True,True,Zehlendorf S,S1,5,12.48,932,190,1122,16.83,True,2,1211
R016064,2021-08-04,Treptow,Treptow-Köpenick,medium,52.49022,13.46859,1_room,1,24.0,0,4,modern_1990_2010,B,vorderhaus,renovierungsbedürftig,True,True,False,Halemweg,U7,170,6.8,361,65,427,15.03,False,3,461
R016065,2021-09-04,Buch,Pankow,low,52.64126,13.47694,1_room,1,42.0,1,3,altbau_pre_1949,H,seitenflügel,renovierungsbedürftig,False,True,False,Heidelberger Platz,S Ringbahn,259,15.43,205,128,333,4.89,False,3,360
R016066,2022-02-13,Gatow,Spandau,medium,52.48336,13.18162,3_room,3,91.9,1,6,altbau_pre_1949,G,vorderhaus,saniert,True,True,False,Westkreuz,S Ringbahn,87,13.77,581,309,891,6.32,True,3,962
R016067,2025-06-25,Heiligensee,Reinickendorf,medium,52.62933,13.23534,1_room,1,43.3,0,4,new_post_2010,F,gartenhaus,renovierungsbedürftig,True,True,False,Altstadt Spandau,U7,114,15.83,565,115,680,13.06,False,3,734
R016068,2023-11-10,Grunewald,Charlottenburg-Wilmersdorf,high,52.48344,13.24637,4_room,4,69.9,4,5,modern_1990_2010,C,vorderhaus,saniert,True,True,False,Rathaus Spandau,U7,79,9.61,2101,368,2469,30.07,False,3,2667
R016069,2024-05-31,Prenzlauer Berg,Pankow,high,52.53837,13.40798,3_room,3,81.2,2,3,post_war_1949_1990,C,hinterhaus,modernisiert,False,False,False,Hackescher Markt,Stadtbahn,30,3.2,1281,293,1574,15.77,False,3,1700
R016070,2022-03-06,Neukölln (Ort),Neukölln,medium,52.48777,13.45302,3_room,3,90.4,4,5,post_war_1949_1990,D,hinterhaus,renoviert,True,False,True,Rathaus Neukölln,U7,0,6.0,934,317,1251,10.33,False,3,1351
R016071,2022-11-30,Grunewald,Charlottenburg-Wilmersdorf,high,52.49166,13.25498,2_room,2,57.0,5,5,post_war_1949_1990,C,seitenflügel,modernisiert,False,True,True,Zoologischer Garten,U2,74,8.75,1183,199,1382,20.75,False,3,1493
R016072,2022-09-02,Französisch Buchholz,Pankow,medium,52.59837,13.42028,2_room,2,59.6,3,4,altbau_pre_1949,F,vorderhaus,saniert,False,False,False,Sonnenallee,S Ringbahn,169,9.57,736,276,1013,12.35,False,3,1094
